   Nr Navn                      Klubb                  Elo #par Fide Hurt Lyn
 443: Flåten Magne              Tønsberg              1120   10
 444: Flåtrud Tormod            Kongsberg             1340  212
 445: Forberg Anders            Kristiansand          1952  275
 446: Forren Sverre             Hemne                 1453  236
 447: Forsberg Jan              Sarpsborg             1678  370
 448: Forselv Edmund            Asker                 1867  102
 449: Fosdahl Bjørn W           Sjakkameratene        1715  321
 450: Foshaug Knut              Sicilianerne          1152  124
 451: Foss Gunnar               Nordstrand            1355  119
 452: Fossan Erik               Bergens               2346  931
 453: Fossan Petter             Randaberg             2295  814
 454: Fossheim Øyvind           Akademisk             1423   88
 455: Foyn Jan                  OSS                   1177   31
 456: Fredheim Petter           Bærum                  774   17
 457: Fredriksen Frank          Fredriksstad          1369   59
 458: Fredriksen Gunnar         Myrvoll               1355   50
 459: Fredriksen Jan Gunnar     Stovner               1260   23
 460: Fredriksen Olav K         Fnatt                 1654  195
 461: Friestad Kjell A          Egersund              1000  126
 462: Frimannslund Knut         Voss                   941  112
 463: Frivoll Inge V            Arendal               1049   67
 464: Frydendal Odd             Hamar                 1628  365
 465: Frydenlund Arve           Hønefoss              1649   22
 466: Frøshaug Kristian         Indre Østfold         1218  168
 467: Funderud Einar            Sjakkameratene        1160  228
 468: Furnes Harald             Ås                    1760  302
 469: Furnes Torstein           Ås                    1468  186
 470: Fyllingen Roy H           Bergens               2401  361
 471: Fystro Odd Ivar           Sjakkameratene        1519  439
 472: Følstad Rolf              Steinkjer             1518  146
 473: Førland Tor Egil          SOSS                  1840  395
 474: Førrisdahl Ole Kr         Sarpsborg             1668  468
 475: Gaasland Glenn            Oksval                1735  169
 476: Gabrielsen Stig           Bergens               2260  377
 477: Gabrielsen Trond          Bergens               2092  377
 478: Galaasen Lars             Hønefoss              1486  155
 479: Gamst Hans I.             Haugesund              868   12
 480: Garberg Tore              1911                  1691   49
 481: Garmannslund Vidar        Sotra                 1442   83
 482: Gashi Rifat               Randaberg             1166   11
 483: Gatland Erling            Bergens               1681  738
 484: Gausdal Stein Tore        Kristiansand          1445  282
 485: Gausel Einar J            OSS                   2523 1823
 486: Gausland Ola I            Akademisk             1651  135
 487: Gedde-Dahl Rasmus         Akademisk             1565  115
 488: Gils Roar                 Kristiansund           801   16
 489: Gjerde Olav Ruben         Sjakkameratene        1350  275
 490: Gjerdrum Olaf             Våler                 1651  141
 491: Gjerløw Eirik             Hamarøy                717   20
 492: Gjerløw Øyvind            Hamarøy               1132  102
 493: Gjersvik Ole Amund        Nordnes                800   22
 494: Gjone Aage                Larvik                1391  151
 495: Gjørvad Bjarne            Gjøvik                1580  248
 496: Glenne Bjørn Erik         Nordstrand            2032  901
 497: Glorviksmoen Geir         Våler                 1835   71
 498: Goddard Maurice           Molde                 1474  139
 499: Godø Aasmund              Aalesunds             1423   66
 500: Gossner Jens P            Tønsberg              1244   82
 501: Gramstad Reidar           Sandnes-Ganddal       1386  117
 502: Grande Roar               Kongsberg             1604   95
 503: Grande Steinar            Namsos                1203   41
 504: Granum Roger              Hadeland              1481  616
 505: Gregusson Magnus          Kristiansand          1447  122
 506: Gressli Kristoffer        Ås                     749   25
 507: Grong Kjell               Lillestrøm            1215  185
 508: Grothe Einar              Lillehammer           1566  204
 509: Grotmol Lars              OSS                   1091  120
 510: Grotnes Nils Ragnar       Asker                 2185  920
 511: Grottenberg Kim H.        Vandaskog              668   21
 512: Grube Louis               Nordnes               1087   28
 513: Gruben Tronn              NKL                   1535   66
 514: Grudzien Jakob            Lørenskog             1233   83
 515: Grudzien Simon            Lørenskog             1066   80
 516: Grøneng Harald            Lillehammer           1251  245
 517: Grønli Frank              Sarpsborg             1265  148
 518: Grønn Atle                Akademisk             2273  727
 519: Grønstad Jon Arne         Rena                  1192   43
 520: Grønvold Jørn             Harstad               1459  149
 521: Gudbrandsen Gustav        Eiker                 2187  664
 522: Gudbrandson H.            Egersund              1160   11
 523: Guddahl Viggo             OSS                   2048  544
 524: Guddal Øyvind             Trondheim             1078   20
 525: Gulbrandsen Tor           Nordstrand            1938  602
 526: Gulbrandsen Tor Arne      Myrvoll               1393   47
 527: Gullaksen Eirik           Bergens               2272  794
 528: Gullbekkhei Egil          AAlesund               907   12
 529: Gulliksen Erik            Remis                 1581  226
 530: Gulliksen Leif            Stjernen              1321  877
 531: Gulliksen Roy             Remis                 1360   74
 532: Gulliksen Simon           Stjernen              1420  325
 533: Gulliksen Tomm            Stjernen              1546  507
 534: Gundersen Arvid           Hadeland              1355  160
 535: Gundersen Frode           Sandnes-Ganddal       1198   46
 536: Gundersen Helge           Randaberg             2112  518
 537: Gundersen Helge           Eidsvoll              1041   42
 538: Gundersen Kim Hartvig     Akademisk             1433   15
 539: Gundersen Kristian B.     Hamar                  948   21
 540: Gundersen Leif M.         Stavanger              858   10
 541: Gundersen Trygve          Ganddal               1199   49
 542: Gundersen Vegard          Hadeland              1142   45
 543: Gundersen Vidar           Nordstrand            1693  286
 544: Gunnesdal Lars            Bærum                 1357  104
 545: Gustad Bjarne             Guovdageainnu         1446   29
 546: Gustavsen Arild           Sarpsborg             1275  342
 547: Gvein Kenneth             OSS                   1919  242
 548: Gyldenås Ole Jørn         Nordstrand            1960  672
 549: Günther Roland            Moss                  1238   17
 550: Haaland Arild             Sandnes-Ganddal       1012   31
 551: Haanshuus Aslak           Røros                 1552  139
 552: Haanshuus Martin          Røros                  751   10
 553: Haga Halvor               Porsgrunn             1697  165
 554: Hageberg Olav K           Sjakkameratene        1205   83
 555: Hageland Harald           Kristiansand          1381  229
 556: Hagen Andreas             Stavanger             1301  112
 557: Hagen Jan Erik            Kongsberg             1627  343
 558: Hagen Karina              Tromsø                 850   10
 559: Hagen Kjetil              Konnerud              1112   19
 560: Hagen Lars Erik           1911                  1727  278
 561: Hagen Marianne            Akademisk             1690  458
 562: Hagen Oddbjørn            Sotra                 1229  118
 563: Hagen Otto                Våler                 1532  171
 564: Hagen Reidar              Horten                1060   11
 565: Hagen Svein               Oksval                1492   15
 566: Hagen Thorolf             Tønsberg              1095   75
 567: Hagen Torgeir             Oksval                1527  109
 568: Hagen Torvald             Sjakkameratene        1425  168
 569: Hagesæther Arne           Hauge                 1871  299
 570: Hagesæther Ellen          Hauge                 1885  495
 571: Hagesæther Halvard        Hauge                 2025  399
 572: Hagesæther Linn           Hauge                 1439  432
 573: Hagesæther Nina           Hauge                 2035  691
 574: Hagesæther Olav           Hauge                  686   24
 575: Hagesæther Per A          Hauge                 1310  101
 576: Hagesæther Pål V          Hauge                 2161  643
 577: Hagesæther Torill         Hauge                  786   52
